drug_1_rxnorn_id,drug_1_concept_name,drug_2_rxnorm_id,drug_2_concept_name,condition_meddra_id,condition_concept_name,A,B,C,D,PRR,PRR_error,mean_reporting_frequency,PRR_float,label
7781,Oxazepam,9863,Sodium Chloride,10013709,Drug ineffective,1,34,13,337,0.769231,1.02249,0.0285714,0.769231,0
7781,Oxazepam,9863,Sodium Chloride,10019663,Hepatic failure,1,34,1,349,10.0,1.40306,0.0285714,10.0,1
7781,Oxazepam,9863,Sodium Chloride,10046735,Urticaria,1,34,4,346,2.5,1.10389,0.0285714,2.5,1
7781,Oxazepam,9863,Sodium Chloride,10007882,Cellulitis,1,34,2,348,5.0,1.21185,0.0285714,5.0,1
7781,Oxazepam,9863,Sodium Chloride,10061043,Clostridial infection,1,34,1,349,10.0,1.40306,0.0285714,10.0,1
7781,Oxazepam,9863,Sodium Chloride,10021789,Infection,1,34,5,345,2.0,1.081,0.0285714,2.0,1
7781,Oxazepam,9863,Sodium Chloride,10035664,Pneumonia,2,33,5,345,4.0,0.817662,0.0571429,4.0,1
7781,Oxazepam,9863,Sodium Chloride,10040047,Sepsis,1,34,4,346,2.5,1.10389,0.0285714,2.5,1
7781,Oxazepam,9863,Sodium Chloride,10016173,Fall,1,34,10,340,1.0,1.03372,0.0285714,1.0,0
7781,Oxazepam,9863,Sodium Chloride,10005191,Blister,2,33,1,349,20.0,1.21185,0.0571429,20.0,1
7781,Oxazepam,9863,Sodium Chloride,10064355,Incorrect dose administered,1,34,1,349,10.0,1.40306,0.0285714,10.0,1
7781,Oxazepam,9863,Sodium Chloride,10064353,Wrong technique in drug usage process,3,32,3,347,10.0,0.797018,0.0857143,10.0,1
7781,Oxazepam,9863,Sodium Chloride,10019303,Heart rate increased,1,34,1,349,10.0,1.40306,0.0285714,10.0,1
7781,Oxazepam,9863,Sodium Chloride,10005750,Blood pressure increased,1,34,4,346,2.5,1.10389,0.0285714,2.5,1
7781,Oxazepam,9863,Sodium Chloride,10033318,Oxygen saturation decreased,1,34,1,349,10.0,1.40306,0.0285714,10.0,1
7781,Oxazepam,9863,Sodium Chloride,10006825,C-reactive protein increased,1,34,2,348,5.0,1.21185,0.0285714,5.0,1
7781,Oxazepam,9863,Sodium Chloride,10005483,Blood creatinine increased,2,33,2,348,10.0,0.98416,0.0571429,10.0,1
7781,Oxazepam,9863,Sodium Chloride,10038695,Respiratory failure,1,34,2,348,5.0,1.21185,0.0285714,5.0,1
7781,Oxazepam,9863,Sodium Chloride,10061428,Decreased appetite,2,33,4,346,5.0,0.847686,0.0571429,5.0,1
7781,Oxazepam,9863,Sodium Chloride,10021036,Hyponatraemia,1,34,2,348,5.0,1.21185,0.0285714,5.0,1
7781,Oxazepam,9863,Sodium Chloride,10031264,Osteonecrosis,1,34,1,349,10.0,1.40306,0.0285714,10.0,1
7781,Oxazepam,9863,Sodium Chloride,10033425,Pain in extremity,1,34,5,345,2.0,1.081,0.0285714,2.0,1
7781,Oxazepam,9863,Sodium Chloride,10001854,Altered state of consciousness,1,34,1,349,10.0,1.40306,0.0285714,10.0,1
7781,Oxazepam,9863,Sodium Chloride,10038435,Renal failure,1,34,2,348,5.0,1.21185,0.0285714,5.0,1
7781,Oxazepam,9863,Sodium Chloride,10038436,Renal failure acute,1,34,3,347,3.33333,1.14101,0.0285714,3.33333,1
7781,Oxazepam,9863,Sodium Chloride,10037383,Pulmonary fibrosis,1,34,2,348,5.0,1.21185,0.0285714,5.0,1
7781,Oxazepam,9863,Sodium Chloride,10025082,Lung disorder,1,34,1,349,10.0,1.40306,0.0285714,10.0,1
7781,Oxazepam,9863,Sodium Chloride,10037087,Pruritus,1,34,4,346,2.5,1.10389,0.0285714,2.5,1
7781,Oxazepam,9863,Sodium Chloride,10049414,Treatment noncompliance,1,34,1,349,10.0,1.40306,0.0285714,10.0,1
7781,Oxazepam,9863,Sodium Chloride,10053762,Off label use,1,34,2,348,5.0,1.21185,0.0285714,5.0,1
32937,Paroxetine,105694,Epoetin Alfa,10002034,Anaemia,28,159,21,1849,13.3333,0.2783,0.149733,13.3333,1
32937,Paroxetine,105694,Epoetin Alfa,10029783,Normochromic normocytic anaemia,1,186,1,1869,10.0,1.41213,0.00534759,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10065553,Bone marrow failure,1,186,3,1867,3.33333,1.15215,0.00534759,3.33333,1
32937,Paroxetine,105694,Epoetin Alfa,10033661,Pancytopenia,12,175,6,1864,20.0,0.494083,0.0641711,20.0,1
32937,Paroxetine,105694,Epoetin Alfa,10014080,Ecchymosis,2,185,2,1868,10.0,0.997054,0.0106952,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10009802,Coagulopathy,2,185,3,1867,6.66667,0.909643,0.0106952,6.66667,1
32937,Paroxetine,105694,Epoetin Alfa,10037549,Purpura,1,186,1,1869,10.0,1.41213,0.00534759,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10018916,Haemolytic anaemia,1,186,2,1868,5.0,1.22234,0.00534759,5.0,1
32937,Paroxetine,105694,Epoetin Alfa,10024288,Leukaemia,4,183,1,1869,40.0,1.1154,0.0213904,40.0,1
32937,Paroxetine,105694,Epoetin Alfa,10000880,Acute myeloid leukaemia,1,186,2,1868,5.0,1.22234,0.00534759,5.0,1
32937,Paroxetine,105694,Epoetin Alfa,10008958,Chronic lymphocytic leukaemia,1,186,2,1868,5.0,1.22234,0.00534759,5.0,1
32937,Paroxetine,105694,Epoetin Alfa,10028533,Myelodysplastic syndrome,3,184,3,1867,10.0,0.812886,0.0160428,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10028228,Multiple myeloma,1,186,4,1866,2.5,1.1154,0.00534759,2.5,1
32937,Paroxetine,105694,Epoetin Alfa,10043554,Thrombocytopenia,16,171,19,1851,8.42105,0.330529,0.0855615,8.42105,1
32937,Paroxetine,105694,Epoetin Alfa,10025382,Macrocytosis,1,186,1,1869,10.0,1.41213,0.00534759,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10025197,Lymphadenopathy,4,183,7,1863,5.71429,0.622073,0.0213904,5.71429,1
32937,Paroxetine,105694,Epoetin Alfa,10041660,Splenomegaly,3,184,4,1866,7.5,0.759902,0.0160428,7.5,1
32937,Paroxetine,105694,Epoetin Alfa,10024378,Leukocytosis,6,181,7,1863,8.57143,0.551037,0.0320856,8.57143,1
32937,Paroxetine,105694,Epoetin Alfa,10024384,Leukopenia,6,181,7,1863,8.57143,0.551037,0.0320856,8.57143,1
32937,Paroxetine,105694,Epoetin Alfa,10001507,Agranulocytosis,1,186,1,1869,10.0,1.41213,0.00534759,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10016288,Febrile neutropenia,7,180,9,1861,7.77778,0.498082,0.0374332,7.77778,1
32937,Paroxetine,105694,Epoetin Alfa,10029354,Neutropenia,6,181,16,1854,3.75,0.47253,0.0320856,3.75,1
32937,Paroxetine,105694,Epoetin Alfa,10003673,Atrioventricular block complete,1,186,2,1868,5.0,1.22234,0.00534759,5.0,1
32937,Paroxetine,105694,Epoetin Alfa,10003119,Arrhythmia,3,184,9,1861,3.33333,0.66224,0.0160428,3.33333,1
32937,Paroxetine,105694,Epoetin Alfa,10006093,Bradycardia,2,185,5,1865,4.0,0.833137,0.0106952,4.0,1
32937,Paroxetine,105694,Epoetin Alfa,10049447,Tachyarrhythmia,2,185,1,1869,20.0,1.22234,0.0106952,20.0,1
32937,Paroxetine,105694,Epoetin Alfa,10043071,Tachycardia,3,184,11,1859,2.72727,0.646808,0.0160428,2.72727,1
32937,Paroxetine,105694,Epoetin Alfa,10003658,Atrial fibrillation,7,180,13,1857,5.38462,0.462491,0.0374332,5.38462,1
32937,Paroxetine,105694,Epoetin Alfa,10040639,Sick sinus syndrome,1,186,1,1869,10.0,1.41213,0.00534759,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10042604,Supraventricular tachycardia,1,186,3,1867,3.33333,1.15215,0.00534759,3.33333,1
32937,Paroxetine,105694,Epoetin Alfa,10007515,Cardiac arrest,3,184,13,1857,2.30769,0.635904,0.0160428,2.30769,1
32937,Paroxetine,105694,Epoetin Alfa,10007617,Cardio-respiratory arrest,4,183,10,1860,4.0,0.586615,0.0213904,4.0,1
32937,Paroxetine,105694,Epoetin Alfa,10042434,Sudden death,1,186,6,1864,1.66667,1.0774,0.00534759,1.66667,1
32937,Paroxetine,105694,Epoetin Alfa,10061024,Cardiac disorder,1,186,15,1855,0.666667,1.02994,0.00534759,0.666667,0
32937,Paroxetine,105694,Epoetin Alfa,10048610,Cardiotoxicity,1,186,1,1869,10.0,1.41213,0.00534759,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10007649,Cardiovascular disorder,1,186,8,1862,1.25,1.05788,0.00534759,1.25,1
32937,Paroxetine,105694,Epoetin Alfa,10011703,Cyanosis,4,183,1,1869,40.0,1.1154,0.0213904,40.0,1
32937,Paroxetine,105694,Epoetin Alfa,10013573,Dizziness,13,174,43,1827,3.02326,0.307077,0.0695187,3.02326,1
32937,Paroxetine,105694,Epoetin Alfa,10018964,Haemoptysis,1,186,4,1866,2.5,1.1154,0.00534759,2.5,1
32937,Paroxetine,105694,Epoetin Alfa,10033557,Palpitations,3,184,16,1854,1.875,0.624461,0.0160428,1.875,1
32937,Paroxetine,105694,Epoetin Alfa,10042772,Syncope,3,184,9,1861,3.33333,0.66224,0.0160428,3.33333,1
32937,Paroxetine,105694,Epoetin Alfa,10013968,Dyspnoea,19,168,61,1809,3.11475,0.251282,0.101604,3.11475,1
32937,Paroxetine,105694,Epoetin Alfa,10013971,Dyspnoea exertional,3,184,3,1867,10.0,0.812886,0.0160428,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10027727,Mitral valve incompetence,7,180,3,1867,23.3333,0.68579,0.0374332,23.3333,1
32937,Paroxetine,105694,Epoetin Alfa,10044640,Tricuspid valve incompetence,6,181,1,1869,60.0,1.0774,0.0320856,60.0,1
32937,Paroxetine,105694,Epoetin Alfa,10011078,Coronary artery disease,4,183,14,1856,2.85714,0.561735,0.0213904,2.85714,1
32937,Paroxetine,105694,Epoetin Alfa,10011086,Coronary artery occlusion,2,185,1,1869,20.0,1.22234,0.0106952,20.0,1
32937,Paroxetine,105694,Epoetin Alfa,10011091,Coronary artery thrombosis,1,186,1,1869,10.0,1.41213,0.00534759,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10051592,Acute coronary syndrome,1,186,2,1868,5.0,1.22234,0.00534759,5.0,1
32937,Paroxetine,105694,Epoetin Alfa,10000891,Acute myocardial infarction,7,180,4,1866,17.5,0.622073,0.0374332,17.5,1
32937,Paroxetine,105694,Epoetin Alfa,10008469,Chest discomfort,4,183,15,1855,2.66667,0.55748,0.0213904,2.66667,1
32937,Paroxetine,105694,Epoetin Alfa,10008479,Chest pain,12,175,30,1840,4.0,0.332843,0.0641711,4.0,1
32937,Paroxetine,105694,Epoetin Alfa,10028596,Myocardial infarction,4,183,44,1826,0.909091,0.51657,0.0213904,0.909091,0
32937,Paroxetine,105694,Epoetin Alfa,10028600,Myocardial ischaemia,2,185,2,1868,10.0,0.997054,0.0106952,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10003445,Ascites,2,185,3,1867,6.66667,0.909643,0.0106952,6.66667,1
32937,Paroxetine,105694,Epoetin Alfa,10016803,Fluid overload,6,181,2,1868,30.0,0.812886,0.0320856,30.0,1
32937,Paroxetine,105694,Epoetin Alfa,10048961,Localised oedema,2,185,1,1869,20.0,1.22234,0.0106952,20.0,1
32937,Paroxetine,105694,Epoetin Alfa,10030124,Oedema peripheral,15,172,32,1838,4.6875,0.303372,0.0802139,4.6875,1
32937,Paroxetine,105694,Epoetin Alfa,10007554,Cardiac failure,1,186,7,1863,1.42857,1.06629,0.00534759,1.42857,1
32937,Paroxetine,105694,Epoetin Alfa,10007559,Cardiac failure congestive,17,170,11,1859,15.4545,0.379276,0.0909091,15.4545,1
32937,Paroxetine,105694,Epoetin Alfa,10007625,Cardiogenic shock,2,185,1,1869,20.0,1.22234,0.0106952,20.0,1
32937,Paroxetine,105694,Epoetin Alfa,10051093,Cardiopulmonary failure,1,186,1,1869,10.0,1.41213,0.00534759,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10037368,Pulmonary congestion,2,185,2,1868,10.0,0.997054,0.0106952,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10037423,Pulmonary oedema,5,182,9,1861,5.55556,0.552475,0.026738,5.55556,1
32937,Paroxetine,105694,Epoetin Alfa,10039163,Right ventricular failure,1,186,1,1869,10.0,1.41213,0.00534759,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10007636,Cardiomyopathy,3,184,5,1865,6.0,0.726258,0.0160428,6.0,1
32937,Paroxetine,105694,Epoetin Alfa,10007632,Cardiomegaly,5,182,3,1867,16.6667,0.726258,0.026738,16.6667,1
32937,Paroxetine,105694,Epoetin Alfa,10013012,Dilatation ventricular,2,185,1,1869,20.0,1.22234,0.0106952,20.0,1
32937,Paroxetine,105694,Epoetin Alfa,10067286,Left atrial dilatation,1,186,1,1869,10.0,1.41213,0.00534759,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10049694,Left ventricular dysfunction,1,186,1,1869,10.0,1.41213,0.00534759,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10034484,Pericarditis,1,186,1,1869,10.0,1.41213,0.00534759,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10034474,Pericardial effusion,4,183,4,1866,10.0,0.702935,0.0213904,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10014011,Ear infection,3,184,2,1868,15.0,0.909643,0.0160428,15.0,1
32937,Paroxetine,105694,Epoetin Alfa,10014020,Ear pain,1,186,2,1868,5.0,1.22234,0.00534759,5.0,1
32937,Paroxetine,105694,Epoetin Alfa,10050337,Cerumen impaction,1,186,1,1869,10.0,1.41213,0.00534759,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10011878,Deafness,3,184,3,1867,10.0,0.812886,0.0160428,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10011891,Deafness neurosensory,2,185,2,1868,10.0,0.997054,0.0106952,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10043882,Tinnitus,1,186,3,1867,3.33333,1.15215,0.00534759,3.33333,1
32937,Paroxetine,105694,Epoetin Alfa,10047340,Vertigo,2,185,6,1864,3.33333,0.812886,0.0106952,3.33333,1
32937,Paroxetine,105694,Epoetin Alfa,10062545,Middle ear effusion,1,186,2,1868,5.0,1.22234,0.00534759,5.0,1
32937,Paroxetine,105694,Epoetin Alfa,10012671,Diabetic ketoacidosis,1,186,1,1869,10.0,1.41213,0.00534759,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10012689,Diabetic retinopathy,1,186,1,1869,10.0,1.41213,0.00534759,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10001928,Amenorrhoea,1,186,3,1867,3.33333,1.15215,0.00534759,3.33333,1
32937,Paroxetine,105694,Epoetin Alfa,10027339,Menstruation irregular,1,186,5,1865,2.0,1.09276,0.00534759,2.0,1
32937,Paroxetine,105694,Epoetin Alfa,10018800,Gynaecomastia,3,184,2,1868,15.0,0.909643,0.0160428,15.0,1
32937,Paroxetine,105694,Epoetin Alfa,10012601,Diabetes mellitus,5,182,9,1861,5.55556,0.552475,0.026738,5.55556,1
32937,Paroxetine,105694,Epoetin Alfa,10012607,Diabetes mellitus inadequate control,1,186,2,1868,5.0,1.22234,0.00534759,5.0,1
32937,Paroxetine,105694,Epoetin Alfa,10067585,Type 2 diabetes mellitus,1,186,5,1865,2.0,1.09276,0.00534759,2.0,1
32937,Paroxetine,105694,Epoetin Alfa,10020635,Hyperglycaemia,7,180,7,1863,10.0,0.528991,0.0374332,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10020993,Hypoglycaemia,4,183,5,1865,8.0,0.666422,0.0213904,8.0,1
32937,Paroxetine,105694,Epoetin Alfa,10053198,Inappropriate antidiuretic hormone secretion,1,186,1,1869,10.0,1.41213,0.00534759,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10020583,Hypercalcaemia,3,184,1,1869,30.0,1.15215,0.0160428,30.0,1
32937,Paroxetine,105694,Epoetin Alfa,10018498,Goitre,1,186,1,1869,10.0,1.41213,0.00534759,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10021114,Hypothyroidism,2,185,4,1866,5.0,0.862623,0.0106952,5.0,1
32937,Paroxetine,105694,Epoetin Alfa,10066474,Thyroid cancer,1,186,1,1869,10.0,1.41213,0.00534759,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10043744,Thyroid neoplasm,1,186,1,1869,10.0,1.41213,0.00534759,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10007739,Cataract,5,182,12,1858,4.16667,0.526736,0.026738,4.16667,1
32937,Paroxetine,105694,Epoetin Alfa,10015958,Eye pain,1,186,3,1867,3.33333,1.15215,0.00534759,3.33333,1
32937,Paroxetine,105694,Epoetin Alfa,10058117,Ocular icterus,1,186,1,1869,10.0,1.41213,0.00534759,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10018304,Glaucoma,1,186,1,1869,10.0,1.41213,0.00534759,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10010719,Conjunctival haemorrhage,2,185,1,1869,20.0,1.22234,0.0106952,20.0,1
32937,Paroxetine,105694,Epoetin Alfa,10010741,Conjunctivitis,2,185,1,1869,20.0,1.22234,0.0106952,20.0,1
32937,Paroxetine,105694,Epoetin Alfa,10014801,Endophthalmitis,1,186,1,1869,10.0,1.41213,0.00534759,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10015929,Eye infection,1,186,1,1869,10.0,1.41213,0.00534759,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10030041,Ocular hyperaemia,1,186,5,1865,2.0,1.09276,0.00534759,2.0,1
32937,Paroxetine,105694,Epoetin Alfa,10033712,Papilloedema,1,186,2,1868,5.0,1.22234,0.00534759,5.0,1
32937,Paroxetine,105694,Epoetin Alfa,10038848,Retinal detachment,1,186,1,1869,10.0,1.41213,0.00534759,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10047531,Visual acuity reduced,2,185,10,1860,2.0,0.77079,0.0106952,2.0,1
32937,Paroxetine,105694,Epoetin Alfa,10003569,Astigmatism,2,185,1,1869,20.0,1.22234,0.0106952,20.0,1
32937,Paroxetine,105694,Epoetin Alfa,10028651,Myopia,1,186,3,1867,3.33333,1.15215,0.00534759,3.33333,1
32937,Paroxetine,105694,Epoetin Alfa,10036628,Presbyopia,1,186,1,1869,10.0,1.41213,0.00534759,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10013036,Diplopia,1,186,3,1867,3.33333,1.15215,0.00534759,3.33333,1
32937,Paroxetine,105694,Epoetin Alfa,10047513,Vision blurred,6,181,11,1859,5.45455,0.501691,0.0320856,5.45455,1
32937,Paroxetine,105694,Epoetin Alfa,10047571,Visual impairment,1,186,10,1860,1.0,1.046,0.00534759,1.0,0
32937,Paroxetine,105694,Epoetin Alfa,10047543,Visual disturbance,1,186,2,1868,5.0,1.22234,0.00534759,5.0,1
32937,Paroxetine,105694,Epoetin Alfa,10020028,Hiatus hernia,4,183,2,1868,20.0,0.862623,0.0213904,20.0,1
32937,Paroxetine,105694,Epoetin Alfa,10022016,Inguinal hernia,1,186,1,1869,10.0,1.41213,0.00534759,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10045458,Umbilical hernia,1,186,1,1869,10.0,1.41213,0.00534759,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10036772,Proctalgia,1,186,1,1869,10.0,1.41213,0.00534759,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10010003,Colonic polyp,2,185,3,1867,6.66667,0.909643,0.0106952,6.66667,1
32937,Paroxetine,105694,Epoetin Alfa,10012318,Dental caries,5,182,4,1866,12.5,0.666422,0.026738,12.5,1
32937,Paroxetine,105694,Epoetin Alfa,10044016,Tooth abscess,3,184,3,1867,10.0,0.812886,0.0160428,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10048762,Tooth infection,1,186,3,1867,3.33333,1.15215,0.00534759,3.33333,1
32937,Paroxetine,105694,Epoetin Alfa,10065612,Loose tooth,2,185,2,1868,10.0,0.997054,0.0106952,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10034536,Periodontal disease,1,186,1,1869,10.0,1.41213,0.00534759,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10044034,Tooth disorder,2,185,3,1867,6.66667,0.909643,0.0106952,6.66667,1
32937,Paroxetine,105694,Epoetin Alfa,10062544,Tooth fracture,1,186,1,1869,10.0,1.41213,0.00534759,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10044055,Toothache,5,182,2,1868,25.0,0.833137,0.026738,25.0,1
32937,Paroxetine,105694,Epoetin Alfa,10067419,Gingival erythema,2,185,1,1869,20.0,1.22234,0.0106952,20.0,1
32937,Paroxetine,105694,Epoetin Alfa,10049398,Gingival ulceration,1,186,1,1869,10.0,1.41213,0.00534759,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10018292,Gingivitis,3,184,1,1869,30.0,1.15215,0.0160428,30.0,1
32937,Paroxetine,105694,Epoetin Alfa,10018276,Gingival bleeding,2,185,2,1868,10.0,0.997054,0.0106952,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10018286,Gingival pain,2,185,1,1869,20.0,1.22234,0.0106952,20.0,1
32937,Paroxetine,105694,Epoetin Alfa,10044044,Tooth loss,3,184,1,1869,30.0,1.15215,0.0160428,30.0,1
32937,Paroxetine,105694,Epoetin Alfa,10013538,Diverticulitis,3,184,3,1867,10.0,0.812886,0.0160428,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10017944,Gastrointestinal disorder,4,183,6,1864,6.66667,0.640925,0.0213904,6.66667,1
32937,Paroxetine,105694,Epoetin Alfa,10065268,Dental fistula,2,185,1,1869,20.0,1.22234,0.0106952,20.0,1
32937,Paroxetine,105694,Epoetin Alfa,10038063,Rectal haemorrhage,1,186,8,1862,1.25,1.05788,0.00534759,1.25,1
32937,Paroxetine,105694,Epoetin Alfa,10017955,Gastrointestinal haemorrhage,5,182,7,1863,7.14286,0.580495,0.026738,7.14286,1
32937,Paroxetine,105694,Epoetin Alfa,10018830,Haematemesis,1,186,2,1868,5.0,1.22234,0.00534759,5.0,1
32937,Paroxetine,105694,Epoetin Alfa,10018836,Haematochezia,2,185,4,1866,5.0,0.862623,0.0106952,5.0,1
32937,Paroxetine,105694,Epoetin Alfa,10050953,Lower gastrointestinal haemorrhage,2,185,1,1869,20.0,1.22234,0.0106952,20.0,1
32937,Paroxetine,105694,Epoetin Alfa,10027141,Melaena,1,186,3,1867,3.33333,1.15215,0.00534759,3.33333,1
32937,Paroxetine,105694,Epoetin Alfa,10048947,Rectal abscess,1,186,1,1869,10.0,1.41213,0.00534759,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10017888,Gastroenteritis,2,185,3,1867,6.66667,0.909643,0.0106952,6.66667,1
32937,Paroxetine,105694,Epoetin Alfa,10009657,Clostridium difficile colitis,4,183,3,1867,13.3333,0.759902,0.0213904,13.3333,1
32937,Paroxetine,105694,Epoetin Alfa,10009887,Colitis,2,185,2,1868,10.0,0.997054,0.0106952,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10017853,Gastritis,4,183,4,1866,10.0,0.702935,0.0213904,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10014893,Enterocolitis,2,185,1,1869,20.0,1.22234,0.0106952,20.0,1
32937,Paroxetine,105694,Epoetin Alfa,10030216,Oesophagitis,1,186,1,1869,10.0,1.41213,0.00534759,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10012735,Diarrhoea,17,170,61,1809,2.78689,0.263315,0.0909091,2.78689,1
32937,Paroxetine,105694,Epoetin Alfa,10010774,Constipation,5,182,14,1856,3.57143,0.515312,0.026738,3.57143,1
32937,Paroxetine,105694,Epoetin Alfa,10017885,Gastrooesophageal reflux disease,6,181,12,1858,5.0,0.494083,0.0320856,5.0,1
32937,Paroxetine,105694,Epoetin Alfa,10013946,Dyspepsia,3,184,8,1862,3.75,0.672645,0.0160428,3.75,1
32937,Paroxetine,105694,Epoetin Alfa,10000060,Abdominal distension,3,184,11,1859,2.72727,0.646808,0.0160428,2.72727,1
32937,Paroxetine,105694,Epoetin Alfa,10000081,Abdominal pain,7,180,20,1850,3.5,0.432406,0.0374332,3.5,1
32937,Paroxetine,105694,Epoetin Alfa,10000084,Abdominal pain lower,3,184,5,1865,6.0,0.726258,0.0160428,6.0,1
32937,Paroxetine,105694,Epoetin Alfa,10000087,Abdominal pain upper,3,184,15,1855,2.0,0.627788,0.0160428,2.0,1
32937,Paroxetine,105694,Epoetin Alfa,10030180,Oesophageal pain,1,186,2,1868,5.0,1.22234,0.00534759,5.0,1
32937,Paroxetine,105694,Epoetin Alfa,10000059,Abdominal discomfort,1,186,13,1857,0.769231,1.03491,0.00534759,0.769231,0
32937,Paroxetine,105694,Epoetin Alfa,10013950,Dysphagia,6,181,9,1861,6.66667,0.521436,0.0320856,6.66667,1
32937,Paroxetine,105694,Epoetin Alfa,10063743,Hypophagia,1,186,5,1865,2.0,1.09276,0.00534759,2.0,1
32937,Paroxetine,105694,Epoetin Alfa,10021639,Incontinence,1,186,1,1869,10.0,1.41213,0.00534759,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10028813,Nausea,29,158,84,1786,3.45238,0.201259,0.15508,3.45238,1
32937,Paroxetine,105694,Epoetin Alfa,10038776,Retching,1,186,1,1869,10.0,1.41213,0.00534759,10.0,1
32937,Paroxetine,105694,Epoetin Alfa,10047700,Vomiting,21,166,52,1818,4.03846,0.246916,0.112299,4.03846,1
